,source_filename,target_filename,dataset,source_lang,target_lang,model_name,template,result_1
188,atcoder_ABC108_B.java,atcoder_ABC108_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
189,codeforces_369_B.java,codeforces_369_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
190,atcoder_ABC122_C.java,atcoder_ABC122_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
191,atcoder_ABC170_A.java,atcoder_ABC170_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,success
192,codeforces_265_B.java,codeforces_265_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
193,codeforces_534_B.java,codeforces_534_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
194,atcoder_ABC126_D.java,atcoder_ABC126_D.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
195,atcoder_ARC062_B.java,atcoder_ARC062_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
196,atcoder_AGC006_B.java,atcoder_AGC006_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
197,codeforces_327_A.java,codeforces_327_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,runtime
198,codeforces_190_A.java,codeforces_190_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
199,atcoder_ABC114_C.java,atcoder_ABC114_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
200,atcoder_AGC027_A.java,atcoder_AGC027_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
201,atcoder_ABC155_E.java,atcoder_ABC155_E.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
202,atcoder_ABC169_C.java,atcoder_ABC169_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
203,atcoder_ABC158_A.java,atcoder_ABC158_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
204,atcoder_ABC125_A.java,atcoder_ABC125_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
205,atcoder_ABC154_A.java,atcoder_ABC154_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
206,codeforces_92_A.java,codeforces_92_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
207,atcoder_ABC106_C.java,atcoder_ABC106_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,incorrect
208,atcoder_ABC043_B.java,atcoder_ABC043_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
209,atcoder_ABC118_C.java,atcoder_ABC118_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
210,codeforces_356_A.java,codeforces_356_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
211,atcoder_ABC165_C.java,atcoder_ABC165_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
212,codeforces_8_B.java,codeforces_8_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
213,codeforces_608_A.java,codeforces_608_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
214,codeforces_49_A.java,codeforces_49_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,runtime
215,codeforces_23_B.java,codeforces_23_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
216,codeforces_147_A.java,codeforces_147_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
217,codeforces_629_B.java,codeforces_629_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
218,codeforces_171_A.java,codeforces_171_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
219,codeforces_651_A.java,codeforces_651_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
220,codeforces_131_B.java,codeforces_131_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
221,codeforces_669_A.java,codeforces_669_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,runtime
222,codeforces_55_A.java,codeforces_55_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
223,codeforces_134_A.java,codeforces_134_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
224,codeforces_665_A.java,codeforces_665_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,runtime
225,codeforces_59_A.java,codeforces_59_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,runtime
226,codeforces_644_B.java,codeforces_644_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
227,codeforces_653_A.java,codeforces_653_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
228,codeforces_622_A.java,codeforces_622_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
229,atcoder_AGC004_B.java,atcoder_AGC004_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
230,codeforces_421_A.java,codeforces_421_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
231,atcoder_ABC120_C.java,atcoder_ABC120_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
232,atcoder_AGC013_A.java,atcoder_AGC013_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
233,atcoder_ABC147_D.java,atcoder_ABC147_D.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
234,codeforces_216_B.java,codeforces_216_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
235,codeforces_450_A.java,codeforces_450_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
236,codeforces_459_B.java,codeforces_459_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
237,atcoder_ABC155_D.java,atcoder_ABC155_D.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
238,codeforces_354_A.java,codeforces_354_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,runtime
239,atcoder_ABC167_C.java,atcoder_ABC167_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
240,atcoder_ABC126_E.java,atcoder_ABC126_E.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,success
241,atcoder_ABC145_E.java,atcoder_ABC145_E.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
242,atcoder_ABC104_C.java,atcoder_ABC104_C.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
243,atcoder_AGC043_B.java,atcoder_AGC043_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
244,atcoder_ABC140_F.java,atcoder_ABC140_F.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
245,atcoder_AGC046_A.java,atcoder_AGC046_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
246,atcoder_ABC134_E.java,atcoder_ABC134_E.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
247,atcoder_AGC025_A.java,atcoder_AGC025_A.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,incorrect
248,codeforces_400_B.java,codeforces_400_B.cs,avatar,Java,C#,llamafile_mixtral,controlled_md,compile
249,codeforces_379_A.java,codeforces_379_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
250,atcoder_ABC150_D.java,atcoder_ABC150_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
251,codeforces_313_B.java,codeforces_313_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
252,codeforces_267_A.java,codeforces_267_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
253,atcoder_ABC125_C.java,atcoder_ABC125_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
254,codeforces_459_A.java,codeforces_459_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
255,atcoder_ABC152_E.java,atcoder_ABC152_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
256,codeforces_189_A.java,codeforces_189_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
257,codeforces_99_A.java,codeforces_99_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
258,codeforces_412_A.java,codeforces_412_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
259,atcoder_AGC011_C.java,atcoder_AGC011_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
260,codeforces_95_A.java,codeforces_95_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
261,atcoder_ABC153_A.java,atcoder_ABC153_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
262,atcoder_AGC046_B.java,atcoder_AGC046_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
263,atcoder_ABC127_B.java,atcoder_ABC127_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
264,codeforces_474_B.java,codeforces_474_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
265,atcoder_ABC105_D.java,atcoder_ABC105_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
266,codeforces_500_A.java,codeforces_500_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
267,atcoder_ABC139_B.java,atcoder_ABC139_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
268,codeforces_400_A.java,codeforces_400_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
269,codeforces_351_A.java,codeforces_351_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
270,atcoder_AGC003_C.java,atcoder_AGC003_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
271,codeforces_55_B.java,codeforces_55_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
272,codeforces_672_A.java,codeforces_672_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,unicode error
273,codeforces_110_B.java,codeforces_110_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
274,codeforces_31_A.java,codeforces_31_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
275,codeforces_296_A.java,codeforces_296_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
276,atcoder_ARC086_B.java,atcoder_ARC086_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
277,codeforces_637_A.java,codeforces_637_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
278,codeforces_61_B.java,codeforces_61_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
279,codeforces_629_A.java,codeforces_629_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
280,codeforces_632_B.java,codeforces_632_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
281,codeforces_203_B.java,codeforces_203_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
282,atcoder_ABC123_D.java,atcoder_ABC123_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
283,codeforces_445_A.java,codeforces_445_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
284,atcoder_ABC140_D.java,atcoder_ABC140_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
285,atcoder_ABC070_B.java,atcoder_ABC070_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
286,atcoder_AGC006_A.java,atcoder_AGC006_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
287,atcoder_ABC174_E.java,atcoder_ABC174_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
288,codeforces_306_A.java,codeforces_306_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
289,atcoder_AGC029_C.java,atcoder_AGC029_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
290,codeforces_272_B.java,codeforces_272_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
291,atcoder_ABC107_D.java,atcoder_ABC107_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
292,atcoder_AGC027_B.java,atcoder_AGC027_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
293,atcoder_ABC132_A.java,atcoder_ABC132_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
294,atcoder_ABC158_B.java,atcoder_ABC158_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
295,atcoder_ABC051_A.java,atcoder_ABC051_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
296,atcoder_ABC151_A.java,atcoder_ABC151_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
297,atcoder_ABC125_B.java,atcoder_ABC125_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
298,atcoder_ABC164_D.java,atcoder_ABC164_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
299,atcoder_AGC035_B.java,atcoder_AGC035_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
300,atcoder_ABC133_E.java,atcoder_ABC133_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
301,codeforces_519_B.java,codeforces_519_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
302,atcoder_ABC143_A.java,atcoder_ABC143_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
303,atcoder_ABC111_C.java,atcoder_ABC111_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
304,codeforces_222_A.java,codeforces_222_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
305,atcoder_ABC150_E.java,atcoder_ABC150_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
306,codeforces_621_A.java,codeforces_621_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
307,atcoder_ABC089_C.java,atcoder_ABC089_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
308,codeforces_581_B.java,codeforces_581_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
309,codeforces_624_B.java,codeforces_624_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
310,codeforces_108_B.java,codeforces_108_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
311,codeforces_11_A.java,codeforces_11_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
312,codeforces_154_A.java,codeforces_154_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
313,codeforces_397_B.java,codeforces_397_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
314,codeforces_678_A.java,codeforces_678_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
315,codeforces_612_B.java,codeforces_612_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
316,codeforces_146_A.java,codeforces_146_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
317,atcoder_ABC124_A.java,atcoder_ABC124_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
318,codeforces_514_A.java,codeforces_514_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
319,atcoder_AGC038_A.java,atcoder_AGC038_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
320,codeforces_469_A.java,codeforces_469_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
321,codeforces_96_B.java,codeforces_96_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
322,codeforces_569_A.java,codeforces_569_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
323,atcoder_ABC168_C.java,atcoder_ABC168_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
324,atcoder_ABC133_B.java,atcoder_ABC133_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
325,atcoder_ABC129_E.java,atcoder_ABC129_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
326,atcoder_ABC172_D.java,atcoder_ABC172_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
327,atcoder_ABC132_F.java,atcoder_ABC132_F.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
328,atcoder_ABC107_C.java,atcoder_ABC107_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
329,codeforces_334_A.java,codeforces_334_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
330,atcoder_ARC102_C.java,atcoder_ARC102_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
331,atcoder_ABC109_B.java,atcoder_ABC109_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
332,atcoder_ABC152_C.java,atcoder_ABC152_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
333,codeforces_544_B.java,codeforces_544_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
334,atcoder_ABC135_D.java,atcoder_ABC135_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
335,codeforces_276_B.java,codeforces_276_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
336,atcoder_AGC002_A.java,atcoder_AGC002_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
337,codeforces_302_A.java,codeforces_302_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
338,atcoder_ABC112_A.java,atcoder_ABC112_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
339,codeforces_682_B.java,codeforces_682_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
340,atcoder_ABC123_C.java,atcoder_ABC123_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
341,atcoder_ABC178_B.java,atcoder_ABC178_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
342,atcoder_ABC162_D.java,atcoder_ABC162_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
343,atcoder_ABC123_B.java,atcoder_ABC123_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
344,codeforces_342_B.java,codeforces_342_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
345,codeforces_242_B.java,codeforces_242_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
346,codeforces_567_A.java,codeforces_567_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
347,codeforces_404_A.java,codeforces_404_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
348,atcoder_ABC166_C.java,atcoder_ABC166_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
349,atcoder_AGC007_C.java,atcoder_AGC007_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
350,codeforces_579_A.java,codeforces_579_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
351,atcoder_AGC028_A.java,atcoder_AGC028_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
352,atcoder_AGC021_B.java,atcoder_AGC021_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
353,codeforces_350_B.java,codeforces_350_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
354,atcoder_AGC037_E.java,atcoder_AGC037_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
355,atcoder_ABC174_C.java,atcoder_ABC174_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
356,codeforces_462_B.java,codeforces_462_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
357,codeforces_333_B.java,codeforces_333_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
358,atcoder_AGC033_B.java,atcoder_AGC033_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
359,atcoder_ABC146_D.java,atcoder_ABC146_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
360,atcoder_AGC012_A.java,atcoder_AGC012_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
361,atcoder_ABC142_C.java,atcoder_ABC142_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
362,atcoder_ABC119_B.java,atcoder_ABC119_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
363,atcoder_AGC005_B.java,atcoder_AGC005_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
364,atcoder_ABC168_B.java,atcoder_ABC168_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
365,atcoder_ABC150_C.java,atcoder_ABC150_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
366,atcoder_ABC137_D.java,atcoder_ABC137_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
367,codeforces_598_A.java,codeforces_598_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
368,codeforces_67_B.java,codeforces_67_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
369,codeforces_583_B.java,codeforces_583_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
370,codeforces_106_B.java,codeforces_106_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
371,codeforces_37_A.java,codeforces_37_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
372,codeforces_7_B.java,codeforces_7_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
373,codeforces_387_B.java,codeforces_387_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
374,codeforces_25_A.java,codeforces_25_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
375,codeforces_607_A.java,codeforces_607_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
376,codeforces_32_B.java,codeforces_32_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
377,codeforces_70_B.java,codeforces_70_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
378,codeforces_79_A.java,codeforces_79_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
379,codeforces_299_A.java,codeforces_299_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
380,codeforces_387_A.java,codeforces_387_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
381,codeforces_287_A.java,codeforces_287_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
382,codeforces_148_B.java,codeforces_148_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
383,codeforces_58_B.java,codeforces_58_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
384,codeforces_282_B.java,codeforces_282_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
385,codeforces_673_A.java,codeforces_673_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
386,codeforces_242_A.java,codeforces_242_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
387,atcoder_ABC127_F.java,atcoder_ABC127_F.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
388,atcoder_AGC014_D.java,atcoder_AGC014_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
389,atcoder_AGC028_B.java,atcoder_AGC028_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
390,atcoder_ABC149_B.java,atcoder_ABC149_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
391,codeforces_86_A.java,codeforces_86_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
392,atcoder_ABC112_C.java,atcoder_ABC112_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
393,codeforces_408_B.java,codeforces_408_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
394,atcoder_ABC145_B.java,atcoder_ABC145_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
395,atcoder_AGC024_B.java,atcoder_AGC024_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
396,atcoder_ABC167_D.java,atcoder_ABC167_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
397,atcoder_AGC033_A.java,atcoder_AGC033_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
398,atcoder_ABC148_F.java,atcoder_ABC148_F.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
399,atcoder_ABC169_E.java,atcoder_ABC169_E.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
400,atcoder_ABC128_C.java,atcoder_ABC128_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
401,atcoder_ABC164_A.java,atcoder_ABC164_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
402,codeforces_274_A.java,codeforces_274_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
403,atcoder_ABC143_D.java,atcoder_ABC143_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
404,codeforces_546_A.java,codeforces_546_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
405,atcoder_ABC124_C.java,atcoder_ABC124_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
406,atcoder_AGC017_A.java,atcoder_AGC017_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
407,atcoder_AGC004_D.java,atcoder_AGC004_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
408,codeforces_231_A.java,codeforces_231_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
409,atcoder_ABC136_B.java,atcoder_ABC136_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
410,atcoder_ABC042_A.java,atcoder_ABC042_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
411,atcoder_ABC142_A.java,atcoder_ABC142_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
412,atcoder_ABC110_C.java,atcoder_ABC110_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
413,atcoder_ABC169_D.java,atcoder_ABC169_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
414,codeforces_340_A.java,codeforces_340_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
415,codeforces_518_B.java,codeforces_518_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,unicode error
416,atcoder_AGC034_B.java,atcoder_AGC034_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
417,codeforces_268_A.java,codeforces_268_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
418,atcoder_ABC145_C.java,atcoder_ABC145_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
419,atcoder_ABC122_D.java,atcoder_ABC122_D.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
420,atcoder_AGC002_B.java,atcoder_AGC002_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
421,atcoder_ABC149_C.java,atcoder_ABC149_C.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
422,codeforces_456_A.java,codeforces_456_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
423,atcoder_ABC178_A.java,atcoder_ABC178_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
424,atcoder_ABC171_B.java,atcoder_ABC171_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
425,atcoder_AGC010_B.java,atcoder_AGC010_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
426,atcoder_AGC019_A.java,atcoder_AGC019_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
427,codeforces_596_B.java,codeforces_596_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,compile
428,codeforces_581_A.java,codeforces_581_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,success
429,codeforces_705_B.java,codeforces_705_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
430,codeforces_678_B.java,codeforces_678_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,incorrect
431,codeforces_30_A.java,codeforces_30_A.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
432,codeforces_617_B.java,codeforces_617_B.py,avatar,Java,Python,llamafile_mixtral,controlled_md,runtime
