dataset,model_name,template,source_lang,target_lang,result_1,target_filename
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,incorrect,11
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,runtime,18
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,success,138
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,unicode error,1
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,compile,89
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,incorrect,11
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,runtime,19
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,success,80
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,compile,90
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,incorrect,30
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,runtime,95
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,success,32
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,compile,184
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,incorrect,31
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,runtime,9
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,success,23
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,compile,9
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,incorrect,54
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,runtime,117
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,success,67
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,compile,150
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,incorrect,16
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,runtime,53
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,success,28
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,compile,68
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,incorrect,64
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,runtime,41
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,success,76
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,compile,195
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,incorrect,25
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,runtime,12
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,success,17
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,compile,44
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,incorrect,68
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,runtime,49
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,success,88
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,compile,132
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,incorrect,23
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,runtime,50
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,success,44
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,compile,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,incorrect,6
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,success,4
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,compile,12
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,success,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,compile,5
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,incorrect,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,runtime,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,success,4
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,compile,7
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,runtime,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,success,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,compile,125
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,incorrect,20
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,runtime,27
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,success,12
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,unicode error,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,compile,108
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,incorrect,34
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,runtime,20
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,success,22
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,unicode error,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,compile,84
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,incorrect,84
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,runtime,17
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,success,11
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,unicode error,4
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,compile,172
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,incorrect,11
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,unicode error,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,compile,143
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,incorrect,22
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,runtime,17
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,success,4
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,unicode error,14
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,compile,184
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,incorrect,2
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,unicode error,13
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,compile,93
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,incorrect,81
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,runtime,15
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,success,7
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,unicode error,4
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,compile,181
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,incorrect,5
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,unicode error,13
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,compile,126
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,incorrect,22
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,runtime,35
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,success,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,compile,195
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,incorrect,3
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,compile,96
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,incorrect,33
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,runtime,42
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,success,28
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,compile,191
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,incorrect,6
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,runtime,3
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,compile,227
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,incorrect,11
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,runtime,10
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,compile,240
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,incorrect,7
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,unicode error,2
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,compile,141
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,incorrect,85
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,runtime,21
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,unicode error,2
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,compile,243
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,incorrect,5
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,compile,189
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,incorrect,21
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,runtime,31
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,success,8
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,compile,247
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,incorrect,3
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,compile,132
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,incorrect,41
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,runtime,64
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,success,12
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,compile,247
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,incorrect,3
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,compile,11
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,incorrect,3
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,compile,14
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,compile,8
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,runtime,5
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,compile,14
codenet,llamafile_phi3,controlled_md,Go,C#,compile,113
codenet,llamafile_phi3,controlled_md,Go,C#,incorrect,57
codenet,llamafile_phi3,controlled_md,Go,C#,runtime,25
codenet,llamafile_phi3,controlled_md,Go,C#,success,1
codenet,llamafile_phi3,controlled_md,Go,C#,unicode error,4
codenet,llamafile_phi3,controlled_md,Go,Java,compile,112
codenet,llamafile_phi3,controlled_md,Go,Java,incorrect,15
codenet,llamafile_phi3,controlled_md,Go,Java,runtime,47
codenet,llamafile_phi3,controlled_md,Go,Java,success,22
codenet,llamafile_phi3,controlled_md,Go,Java,unicode error,4
codenet,llamafile_phi3,controlled_md,Go,Python,compile,20
codenet,llamafile_phi3,controlled_md,Go,Python,incorrect,26
codenet,llamafile_phi3,controlled_md,Go,Python,runtime,97
codenet,llamafile_phi3,controlled_md,Go,Python,success,53
codenet,llamafile_phi3,controlled_md,Go,Python,unicode error,4
codenet,llamafile_phi3,controlled_md,Go,Rust,compile,193
codenet,llamafile_phi3,controlled_md,Go,Rust,incorrect,3
codenet,llamafile_phi3,controlled_md,Go,Rust,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,C#,compile,100
codenet,llamafile_phi3,controlled_md,Java,C#,incorrect,39
codenet,llamafile_phi3,controlled_md,Java,C#,runtime,54
codenet,llamafile_phi3,controlled_md,Java,C#,success,3
codenet,llamafile_phi3,controlled_md,Java,C#,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,Go,compile,184
codenet,llamafile_phi3,controlled_md,Java,Go,incorrect,11
codenet,llamafile_phi3,controlled_md,Java,Go,success,1
codenet,llamafile_phi3,controlled_md,Java,Go,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,Python,compile,11
codenet,llamafile_phi3,controlled_md,Java,Python,incorrect,26
codenet,llamafile_phi3,controlled_md,Java,Python,runtime,99
codenet,llamafile_phi3,controlled_md,Java,Python,success,60
codenet,llamafile_phi3,controlled_md,Java,Python,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,Rust,compile,166
codenet,llamafile_phi3,controlled_md,Java,Rust,incorrect,16
codenet,llamafile_phi3,controlled_md,Java,Rust,runtime,13
codenet,llamafile_phi3,controlled_md,Java,Rust,success,1
codenet,llamafile_phi3,controlled_md,Java,Rust,unicode error,4
codenet,llamafile_phi3,controlled_md,Python,C#,compile,68
codenet,llamafile_phi3,controlled_md,Python,C#,incorrect,49
codenet,llamafile_phi3,controlled_md,Python,C#,runtime,17
codenet,llamafile_phi3,controlled_md,Python,C#,success,65
codenet,llamafile_phi3,controlled_md,Python,C#,unicode error,1
codenet,llamafile_phi3,controlled_md,Python,Go,compile,187
codenet,llamafile_phi3,controlled_md,Python,Go,incorrect,9
codenet,llamafile_phi3,controlled_md,Python,Go,runtime,2
codenet,llamafile_phi3,controlled_md,Python,Go,success,1
codenet,llamafile_phi3,controlled_md,Python,Go,unicode error,1
codenet,llamafile_phi3,controlled_md,Python,Java,compile,83
codenet,llamafile_phi3,controlled_md,Python,Java,incorrect,16
codenet,llamafile_phi3,controlled_md,Python,Java,runtime,44
codenet,llamafile_phi3,controlled_md,Python,Java,success,56
codenet,llamafile_phi3,controlled_md,Python,Java,unicode error,1
codenet,llamafile_phi3,controlled_md,Python,Rust,compile,156
codenet,llamafile_phi3,controlled_md,Python,Rust,incorrect,13
codenet,llamafile_phi3,controlled_md,Python,Rust,runtime,5
codenet,llamafile_phi3,controlled_md,Python,Rust,success,25
codenet,llamafile_phi3,controlled_md,Python,Rust,unicode error,1
avatar,llamafile_phi3,controlled_md,Java,C#,compile,124
avatar,llamafile_phi3,controlled_md,Java,C#,incorrect,29
avatar,llamafile_phi3,controlled_md,Java,C#,runtime,91
avatar,llamafile_phi3,controlled_md,Java,C#,success,3
avatar,llamafile_phi3,controlled_md,Java,C#,unicode error,2
avatar,llamafile_phi3,controlled_md,Java,Go,compile,240
avatar,llamafile_phi3,controlled_md,Java,Go,incorrect,7
avatar,llamafile_phi3,controlled_md,Java,Go,unicode error,2
avatar,llamafile_phi3,controlled_md,Java,Python,compile,5
avatar,llamafile_phi3,controlled_md,Java,Python,incorrect,40
avatar,llamafile_phi3,controlled_md,Java,Python,runtime,167
avatar,llamafile_phi3,controlled_md,Java,Python,success,35
avatar,llamafile_phi3,controlled_md,Java,Python,unicode error,2
avatar,llamafile_phi3,controlled_md,Java,Rust,compile,234
avatar,llamafile_phi3,controlled_md,Java,Rust,incorrect,10
avatar,llamafile_phi3,controlled_md,Java,Rust,runtime,3
avatar,llamafile_phi3,controlled_md,Java,Rust,unicode error,2
avatar,llamafile_phi3,controlled_md,Python,C#,compile,132
avatar,llamafile_phi3,controlled_md,Python,C#,incorrect,61
avatar,llamafile_phi3,controlled_md,Python,C#,runtime,33
avatar,llamafile_phi3,controlled_md,Python,C#,success,23
avatar,llamafile_phi3,controlled_md,Python,C#,unicode error,1
avatar,llamafile_phi3,controlled_md,Python,Go,compile,240
avatar,llamafile_phi3,controlled_md,Python,Go,incorrect,7
avatar,llamafile_phi3,controlled_md,Python,Go,runtime,2
avatar,llamafile_phi3,controlled_md,Python,Go,unicode error,1
avatar,llamafile_phi3,controlled_md,Python,Java,compile,122
avatar,llamafile_phi3,controlled_md,Python,Java,incorrect,46
avatar,llamafile_phi3,controlled_md,Python,Java,runtime,45
avatar,llamafile_phi3,controlled_md,Python,Java,success,36
avatar,llamafile_phi3,controlled_md,Python,Java,unicode error,1
avatar,llamafile_phi3,controlled_md,Python,Rust,compile,238
avatar,llamafile_phi3,controlled_md,Python,Rust,incorrect,6
avatar,llamafile_phi3,controlled_md,Python,Rust,runtime,4
avatar,llamafile_phi3,controlled_md,Python,Rust,success,1
avatar,llamafile_phi3,controlled_md,Python,Rust,unicode error,1
bithacks,llamafile_phi3,controlled_md,Python,C#,compile,6
bithacks,llamafile_phi3,controlled_md,Python,C#,incorrect,6
bithacks,llamafile_phi3,controlled_md,Python,C#,runtime,2
bithacks,llamafile_phi3,controlled_md,Python,Go,compile,13
bithacks,llamafile_phi3,controlled_md,Python,Go,incorrect,1
bithacks,llamafile_phi3,controlled_md,Python,Java,compile,9
bithacks,llamafile_phi3,controlled_md,Python,Java,success,4
bithacks,llamafile_phi3,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_phi3,controlled_md,Python,Rust,compile,13
bithacks,llamafile_phi3,controlled_md,Python,Rust,runtime,1
codenet,ollama_llama3-8b,controlled_md,Go,C#,compile,151
codenet,ollama_llama3-8b,controlled_md,Go,C#,incorrect,7
codenet,ollama_llama3-8b,controlled_md,Go,C#,runtime,33
codenet,ollama_llama3-8b,controlled_md,Go,C#,success,5
codenet,ollama_llama3-8b,controlled_md,Go,C#,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Go,Java,compile,75
codenet,ollama_llama3-8b,controlled_md,Go,Java,incorrect,13
codenet,ollama_llama3-8b,controlled_md,Go,Java,runtime,37
codenet,ollama_llama3-8b,controlled_md,Go,Java,success,71
codenet,ollama_llama3-8b,controlled_md,Go,Java,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Go,Python,compile,11
codenet,ollama_llama3-8b,controlled_md,Go,Python,incorrect,17
codenet,ollama_llama3-8b,controlled_md,Go,Python,runtime,94
codenet,ollama_llama3-8b,controlled_md,Go,Python,success,74
codenet,ollama_llama3-8b,controlled_md,Go,Python,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Go,Rust,compile,138
codenet,ollama_llama3-8b,controlled_md,Go,Rust,incorrect,13
codenet,ollama_llama3-8b,controlled_md,Go,Rust,runtime,29
codenet,ollama_llama3-8b,controlled_md,Go,Rust,success,16
codenet,ollama_llama3-8b,controlled_md,Go,Rust,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Java,C#,compile,194
codenet,ollama_llama3-8b,controlled_md,Java,C#,incorrect,2
codenet,ollama_llama3-8b,controlled_md,Java,C#,runtime,1
codenet,ollama_llama3-8b,controlled_md,Java,C#,unicode error,3
codenet,ollama_llama3-8b,controlled_md,Java,Go,compile,184
codenet,ollama_llama3-8b,controlled_md,Java,Go,incorrect,7
codenet,ollama_llama3-8b,controlled_md,Java,Go,runtime,1
codenet,ollama_llama3-8b,controlled_md,Java,Go,success,4
codenet,ollama_llama3-8b,controlled_md,Java,Go,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Java,Python,compile,8
codenet,ollama_llama3-8b,controlled_md,Java,Python,incorrect,30
codenet,ollama_llama3-8b,controlled_md,Java,Python,runtime,100
codenet,ollama_llama3-8b,controlled_md,Java,Python,success,58
codenet,ollama_llama3-8b,controlled_md,Java,Python,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Java,Rust,compile,153
codenet,ollama_llama3-8b,controlled_md,Java,Rust,incorrect,7
codenet,ollama_llama3-8b,controlled_md,Java,Rust,runtime,18
codenet,ollama_llama3-8b,controlled_md,Java,Rust,success,18
codenet,ollama_llama3-8b,controlled_md,Java,Rust,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,C#,compile,40
codenet,ollama_llama3-8b,controlled_md,Python,C#,incorrect,28
codenet,ollama_llama3-8b,controlled_md,Python,C#,runtime,22
codenet,ollama_llama3-8b,controlled_md,Python,C#,success,106
codenet,ollama_llama3-8b,controlled_md,Python,C#,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,Go,compile,176
codenet,ollama_llama3-8b,controlled_md,Python,Go,incorrect,4
codenet,ollama_llama3-8b,controlled_md,Python,Go,runtime,8
codenet,ollama_llama3-8b,controlled_md,Python,Go,success,8
codenet,ollama_llama3-8b,controlled_md,Python,Go,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,Java,compile,46
codenet,ollama_llama3-8b,controlled_md,Python,Java,incorrect,21
codenet,ollama_llama3-8b,controlled_md,Python,Java,runtime,32
codenet,ollama_llama3-8b,controlled_md,Python,Java,success,97
codenet,ollama_llama3-8b,controlled_md,Python,Java,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,Rust,compile,100
codenet,ollama_llama3-8b,controlled_md,Python,Rust,incorrect,18
codenet,ollama_llama3-8b,controlled_md,Python,Rust,runtime,17
codenet,ollama_llama3-8b,controlled_md,Python,Rust,success,61
codenet,ollama_llama3-8b,controlled_md,Python,Rust,unicode error,4
avatar,ollama_llama3-8b,controlled_md,Java,C#,compile,156
avatar,ollama_llama3-8b,controlled_md,Java,C#,incorrect,8
avatar,ollama_llama3-8b,controlled_md,Java,C#,runtime,46
avatar,ollama_llama3-8b,controlled_md,Java,C#,success,21
avatar,ollama_llama3-8b,controlled_md,Java,C#,unicode error,18
avatar,ollama_llama3-8b,controlled_md,Java,Go,compile,205
avatar,ollama_llama3-8b,controlled_md,Java,Go,incorrect,12
avatar,ollama_llama3-8b,controlled_md,Java,Go,runtime,3
avatar,ollama_llama3-8b,controlled_md,Java,Go,success,1
avatar,ollama_llama3-8b,controlled_md,Java,Go,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Java,Python,compile,7
avatar,ollama_llama3-8b,controlled_md,Java,Python,incorrect,28
avatar,ollama_llama3-8b,controlled_md,Java,Python,runtime,128
avatar,ollama_llama3-8b,controlled_md,Java,Python,success,58
avatar,ollama_llama3-8b,controlled_md,Java,Python,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Java,Rust,compile,206
avatar,ollama_llama3-8b,controlled_md,Java,Rust,incorrect,4
avatar,ollama_llama3-8b,controlled_md,Java,Rust,runtime,8
avatar,ollama_llama3-8b,controlled_md,Java,Rust,success,3
avatar,ollama_llama3-8b,controlled_md,Java,Rust,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,C#,compile,90
avatar,ollama_llama3-8b,controlled_md,Python,C#,incorrect,50
avatar,ollama_llama3-8b,controlled_md,Python,C#,runtime,29
avatar,ollama_llama3-8b,controlled_md,Python,C#,success,53
avatar,ollama_llama3-8b,controlled_md,Python,C#,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,Go,compile,207
avatar,ollama_llama3-8b,controlled_md,Python,Go,incorrect,8
avatar,ollama_llama3-8b,controlled_md,Python,Go,runtime,4
avatar,ollama_llama3-8b,controlled_md,Python,Go,success,3
avatar,ollama_llama3-8b,controlled_md,Python,Go,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,Java,compile,74
avatar,ollama_llama3-8b,controlled_md,Python,Java,incorrect,50
avatar,ollama_llama3-8b,controlled_md,Python,Java,runtime,44
avatar,ollama_llama3-8b,controlled_md,Python,Java,success,54
avatar,ollama_llama3-8b,controlled_md,Python,Java,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,Rust,compile,174
avatar,ollama_llama3-8b,controlled_md,Python,Rust,incorrect,26
avatar,ollama_llama3-8b,controlled_md,Python,Rust,runtime,14
avatar,ollama_llama3-8b,controlled_md,Python,Rust,success,8
avatar,ollama_llama3-8b,controlled_md,Python,Rust,unicode error,28
bithacks,ollama_llama3-8b,controlled_md,Python,C#,compile,6
bithacks,ollama_llama3-8b,controlled_md,Python,C#,incorrect,4
bithacks,ollama_llama3-8b,controlled_md,Python,C#,success,3
bithacks,ollama_llama3-8b,controlled_md,Python,C#,unicode error,1
bithacks,ollama_llama3-8b,controlled_md,Python,Go,compile,12
bithacks,ollama_llama3-8b,controlled_md,Python,Go,incorrect,1
bithacks,ollama_llama3-8b,controlled_md,Python,Go,unicode error,1
bithacks,ollama_llama3-8b,controlled_md,Python,Java,compile,5
bithacks,ollama_llama3-8b,controlled_md,Python,Java,incorrect,1
bithacks,ollama_llama3-8b,controlled_md,Python,Java,runtime,1
bithacks,ollama_llama3-8b,controlled_md,Python,Java,success,6
bithacks,ollama_llama3-8b,controlled_md,Python,Java,unicode error,1
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,compile,9
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,incorrect,1
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,runtime,2
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,success,1
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,unicode error,1
codenet,llamafile_codestral,controlled_md,Go,C#,compile,9
codenet,llamafile_codestral,controlled_md,Go,C#,incorrect,6
codenet,llamafile_codestral,controlled_md,Go,C#,runtime,89
codenet,llamafile_codestral,controlled_md,Go,C#,success,92
codenet,llamafile_codestral,controlled_md,Go,C#,unicode error,4
codenet,llamafile_codestral,controlled_md,Go,Java,compile,8
codenet,llamafile_codestral,controlled_md,Go,Java,incorrect,14
codenet,llamafile_codestral,controlled_md,Go,Java,runtime,7
codenet,llamafile_codestral,controlled_md,Go,Java,success,167
codenet,llamafile_codestral,controlled_md,Go,Java,unicode error,4
codenet,llamafile_codestral,controlled_md,Go,Python,incorrect,8
codenet,llamafile_codestral,controlled_md,Go,Python,runtime,71
codenet,llamafile_codestral,controlled_md,Go,Python,success,117
codenet,llamafile_codestral,controlled_md,Go,Python,unicode error,4
codenet,llamafile_codestral,controlled_md,Go,Rust,compile,42
codenet,llamafile_codestral,controlled_md,Go,Rust,incorrect,6
codenet,llamafile_codestral,controlled_md,Go,Rust,runtime,53
