,source_filename,target_filename,dataset,source_lang,target_lang,model_name,template,result_1
42,bithacks_913.py,bithacks_913.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
43,bithacks_912.py,bithacks_912.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,unicode error
44,bithacks_004.py,bithacks_004.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
45,bithacks_001.py,bithacks_001.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
46,bithacks_005.py,bithacks_005.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
47,bithacks_002.py,bithacks_002.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,success
48,bithacks_006.py,bithacks_006.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,compile
49,bithacks_007.py,bithacks_007.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
50,bithacks_003.py,bithacks_003.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,compile
51,bithacks_008.py,bithacks_008.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
52,bithacks_911.py,bithacks_911.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,incorrect
53,bithacks_910.py,bithacks_910.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,success
54,bithacks_009.py,bithacks_009.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,success
55,bithacks_914.py,bithacks_914.cs,bithacks,Python,C#,llamafile_mixtral,controlled_md,compile
0,s752993784.py,s752993784.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
1,s199418121.py,s199418121.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
2,s537584449.py,s537584449.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
3,s043545989.py,s043545989.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
4,s609392609.py,s609392609.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
5,s310981504.py,s310981504.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
6,s419623944.py,s419623944.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
7,s546174362.py,s546174362.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
8,s908812767.py,s908812767.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
9,s251858505.py,s251858505.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
10,s504709360.py,s504709360.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
11,s785944322.py,s785944322.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
12,s170274782.py,s170274782.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
13,s662673721.py,s662673721.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
14,s539244923.py,s539244923.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
15,s790754864.py,s790754864.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
16,s636719275.py,s636719275.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
17,s240532461.py,s240532461.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
18,s828550015.py,s828550015.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
19,s225615697.py,s225615697.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
20,s846046431.py,s846046431.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
21,s462546732.py,s462546732.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
22,s131946120.py,s131946120.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
23,s016605598.py,s016605598.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
24,s441028271.py,s441028271.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
25,s269975433.py,s269975433.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
26,s949655009.py,s949655009.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
27,s316832655.py,s316832655.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
28,s103029464.py,s103029464.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
29,s759547301.py,s759547301.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
30,s961772658.py,s961772658.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
31,s018260659.py,s018260659.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
32,s826716211.py,s826716211.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
33,s353603279.py,s353603279.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
34,s663509070.py,s663509070.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
35,s000375264.py,s000375264.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
36,s522872163.py,s522872163.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
37,s997947249.py,s997947249.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,unicode error
38,s451465602.py,s451465602.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
39,s760938927.py,s760938927.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
40,s621701371.py,s621701371.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
41,s875904659.py,s875904659.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
42,s706119740.py,s706119740.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
43,s636592395.py,s636592395.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
44,s137613418.py,s137613418.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
45,s028530838.py,s028530838.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
46,s273727373.py,s273727373.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
47,s404600540.py,s404600540.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
48,s922746568.py,s922746568.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
49,s267172486.py,s267172486.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
50,s616346400.py,s616346400.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
51,s430322735.py,s430322735.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
52,s761121328.py,s761121328.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
53,s031917494.py,s031917494.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
54,s952264435.py,s952264435.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
55,s986062252.py,s986062252.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
56,s923405856.py,s923405856.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
57,s534639230.py,s534639230.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
58,s817205687.py,s817205687.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
59,s287369394.py,s287369394.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
60,s058944700.py,s058944700.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
61,s185068963.py,s185068963.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
62,s764169243.py,s764169243.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
63,s768331281.py,s768331281.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
64,s993625131.py,s993625131.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
65,s315467749.py,s315467749.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
66,s060838372.py,s060838372.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
67,s695100304.py,s695100304.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
68,s831456551.py,s831456551.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
69,s951065247.py,s951065247.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
70,s542358243.py,s542358243.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
71,s031459110.py,s031459110.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
72,s681105182.py,s681105182.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
73,s838619850.py,s838619850.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
74,s087080706.py,s087080706.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
75,s733189960.py,s733189960.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
76,s855969677.py,s855969677.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
77,s238775098.py,s238775098.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
78,s101447419.py,s101447419.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
79,s060251920.py,s060251920.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
80,s960572618.py,s960572618.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
81,s091400419.py,s091400419.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
82,s764356857.py,s764356857.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
83,s280552889.py,s280552889.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
84,s827462150.py,s827462150.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
85,s225521100.py,s225521100.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
86,s683277023.py,s683277023.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
87,s208095748.py,s208095748.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
88,s500828884.py,s500828884.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
89,s975943078.py,s975943078.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
90,s205112814.py,s205112814.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
91,s214672212.py,s214672212.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
92,s197514717.py,s197514717.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
93,s267613210.py,s267613210.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
94,s813548165.py,s813548165.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
95,s869207096.py,s869207096.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
96,s025428739.py,s025428739.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
97,s491954463.py,s491954463.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
98,s575946485.py,s575946485.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
99,s747093551.py,s747093551.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
100,s814885508.py,s814885508.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
101,s704354119.py,s704354119.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
102,s043174379.py,s043174379.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
103,s246930871.py,s246930871.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
104,s357377130.py,s357377130.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
105,s708549466.py,s708549466.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
106,s122565091.py,s122565091.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
107,s735480710.py,s735480710.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
108,s622795537.py,s622795537.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
109,s232279435.py,s232279435.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
110,s195311365.py,s195311365.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
111,s840967243.py,s840967243.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
112,s067092519.py,s067092519.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
113,s485638370.py,s485638370.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
114,s642705424.py,s642705424.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
115,s048491063.py,s048491063.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
116,s040517919.py,s040517919.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
117,s147181072.py,s147181072.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
118,s086522214.py,s086522214.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
119,s977408144.py,s977408144.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
120,s797394058.py,s797394058.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
121,s934308496.py,s934308496.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
122,s411244720.py,s411244720.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
123,s200092246.py,s200092246.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
124,s453478465.py,s453478465.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
125,s668439281.py,s668439281.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
126,s615966179.py,s615966179.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
127,s951169509.py,s951169509.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
128,s676839884.py,s676839884.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
129,s554393427.py,s554393427.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
130,s441329208.py,s441329208.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
131,s897879131.py,s897879131.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
132,s344468705.py,s344468705.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
133,s233116196.py,s233116196.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
134,s062747389.py,s062747389.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
135,s964794058.py,s964794058.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
136,s724326345.py,s724326345.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
137,s878873709.py,s878873709.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
138,s652791025.py,s652791025.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
139,s039768540.py,s039768540.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
140,s174910557.py,s174910557.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
141,s893778513.py,s893778513.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
142,s592421258.py,s592421258.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
143,s182651529.py,s182651529.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
144,s681170949.py,s681170949.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
145,s486032847.py,s486032847.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
146,s694958625.py,s694958625.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
147,s702834515.py,s702834515.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
148,s664563518.py,s664563518.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
149,s870744379.py,s870744379.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
150,s103354654.py,s103354654.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
151,s895229833.py,s895229833.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
152,s749244504.py,s749244504.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
153,s759499751.py,s759499751.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
154,s124725275.py,s124725275.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
155,s777789287.py,s777789287.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
156,s858647829.py,s858647829.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
157,s763097776.py,s763097776.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
158,s582886163.py,s582886163.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
159,s787811177.py,s787811177.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
160,s906994739.py,s906994739.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
161,s957164965.py,s957164965.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
162,s259116349.py,s259116349.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
163,s191853417.py,s191853417.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
164,s557080041.py,s557080041.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
165,s763208424.py,s763208424.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
166,s880494034.py,s880494034.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
167,s770408311.py,s770408311.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
168,s167793578.py,s167793578.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
169,s591424993.py,s591424993.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
170,s142939923.py,s142939923.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
171,s666154520.py,s666154520.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
172,s952876397.py,s952876397.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
173,s151217193.py,s151217193.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
174,s052231578.py,s052231578.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
175,s146553386.py,s146553386.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
176,s913338871.py,s913338871.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
177,s454986054.py,s454986054.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
178,s793709854.py,s793709854.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
179,s246280701.py,s246280701.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
180,s590045523.py,s590045523.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
181,s007458552.py,s007458552.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
182,s554858080.py,s554858080.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
183,s110149598.py,s110149598.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,runtime
184,s538657784.py,s538657784.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
185,s001486412.py,s001486412.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
186,s242961129.py,s242961129.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
187,s896397037.py,s896397037.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
188,s423256012.py,s423256012.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
189,s002779582.py,s002779582.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
190,s331817031.py,s331817031.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
191,s355314304.py,s355314304.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
192,s210889193.py,s210889193.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
193,s289483518.py,s289483518.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
194,s607161467.py,s607161467.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
195,s179314665.py,s179314665.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
196,s804484425.py,s804484425.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
197,s661542483.py,s661542483.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,success
198,s013976107.py,s013976107.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
199,s398580870.py,s398580870.rs,codenet,Python,Rust,llamafile_dolphin-2.6-mistral,controlled_md,compile
200,s780275612.java,s780275612.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
201,s175590171.java,s175590171.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
202,s500433274.java,s500433274.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
203,s314813282.java,s314813282.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
204,s173032907.java,s173032907.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
205,s898738430.java,s898738430.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,success
206,s527301188.java,s527301188.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
207,s356471394.java,s356471394.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
208,s275359315.java,s275359315.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
209,s640163137.java,s640163137.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
210,s077706488.java,s077706488.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
211,s476581255.java,s476581255.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
212,s490798303.java,s490798303.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
213,s307170605.java,s307170605.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
214,s100570405.java,s100570405.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
215,s399184958.java,s399184958.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
216,s888667117.java,s888667117.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
217,s684030429.java,s684030429.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
218,s799002881.java,s799002881.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
219,s514557145.java,s514557145.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
220,s629237879.java,s629237879.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
221,s749703010.java,s749703010.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
222,s301480578.java,s301480578.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
223,s196249385.java,s196249385.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
224,s918182055.java,s918182055.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
225,s192812966.java,s192812966.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
226,s561914763.java,s561914763.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
227,s442273167.java,s442273167.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
228,s440824480.java,s440824480.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
229,s481865042.java,s481865042.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
230,s443066739.java,s443066739.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
231,s960387817.java,s960387817.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,unicode error
232,s832608243.java,s832608243.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
233,s336166208.java,s336166208.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
234,s416486483.java,s416486483.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
235,s821112618.java,s821112618.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
236,s452855095.java,s452855095.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,incorrect
237,s916993080.java,s916993080.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,compile
238,s577060895.java,s577060895.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,success
239,s681118763.java,s681118763.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,success
240,s321983475.java,s321983475.go,codenet,Java,Go,llamafile_dolphin-2.6-mistral,controlled_md,success
