dataset,model_name,template,source_lang,target_lang,result_1,target_filename
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,incorrect,8
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,runtime,17
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,success,75
codenet,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,compile,98
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,incorrect,28
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,runtime,90
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,success,31
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,C#,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,compile,193
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,incorrect,26
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,runtime,7
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,success,21
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Go,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,compile,37
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,incorrect,48
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,runtime,108
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,success,54
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Python,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,compile,161
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,incorrect,15
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,runtime,45
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,success,26
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Java,Rust,unicode error,2
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,compile,73
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,incorrect,62
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,runtime,40
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,success,74
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,compile,201
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,incorrect,21
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,runtime,11
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,success,16
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,compile,55
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,incorrect,62
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,runtime,46
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,success,86
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,unicode error,1
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,compile,142
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,incorrect,19
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,runtime,45
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,success,43
avatar,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,compile,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,incorrect,6
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,success,4
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,C#,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,compile,12
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,success,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Go,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,compile,5
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,incorrect,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,runtime,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,success,4
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,compile,8
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,runtime,2
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,success,3
bithacks,llamafile_dolphin-2.7-mixtral,controlled_md,Python,Rust,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,compile,145
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,incorrect,12
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,runtime,17
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,success,10
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,C#,unicode error,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,compile,136
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,incorrect,23
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,runtime,12
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,success,13
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Java,unicode error,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,compile,138
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,incorrect,46
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,runtime,7
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,success,5
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Python,unicode error,4
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,compile,176
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,incorrect,7
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Go,Rust,unicode error,16
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,compile,155
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,incorrect,17
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,runtime,11
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,success,3
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,unicode error,14
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,compile,185
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,incorrect,2
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,unicode error,13
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,compile,149
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,incorrect,42
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,runtime,4
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,success,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,unicode error,4
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,compile,181
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,incorrect,5
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,unicode error,13
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,compile,139
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,incorrect,17
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,runtime,29
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,success,14
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,compile,196
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,incorrect,3
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,runtime,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,compile,126
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,incorrect,27
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,runtime,21
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,success,25
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,unicode error,1
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,compile,192
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,incorrect,6
codenet,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,runtime,2
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,compile,234
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,incorrect,7
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,runtime,7
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,C#,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,compile,244
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,incorrect,3
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Go,unicode error,2
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,compile,200
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,incorrect,30
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,runtime,17
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Python,unicode error,2
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,compile,246
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,incorrect,2
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Java,Rust,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,compile,201
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,incorrect,17
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,runtime,26
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,success,5
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,compile,247
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,incorrect,3
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,compile,192
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,incorrect,27
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,runtime,22
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,success,8
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,unicode error,1
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,compile,247
avatar,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,incorrect,3
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,compile,13
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,C#,incorrect,1
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Go,compile,14
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,compile,11
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Java,runtime,3
bithacks,llamafile_dolphin-2.6-phi-2,controlled_md,Python,Rust,compile,14
codenet,llamafile_phi3,controlled_md,Go,C#,compile,113
codenet,llamafile_phi3,controlled_md,Go,C#,incorrect,57
codenet,llamafile_phi3,controlled_md,Go,C#,runtime,25
codenet,llamafile_phi3,controlled_md,Go,C#,success,1
codenet,llamafile_phi3,controlled_md,Go,C#,unicode error,4
codenet,llamafile_phi3,controlled_md,Go,Java,compile,112
codenet,llamafile_phi3,controlled_md,Go,Java,incorrect,15
codenet,llamafile_phi3,controlled_md,Go,Java,runtime,47
codenet,llamafile_phi3,controlled_md,Go,Java,success,22
codenet,llamafile_phi3,controlled_md,Go,Java,unicode error,4
codenet,llamafile_phi3,controlled_md,Go,Python,compile,20
codenet,llamafile_phi3,controlled_md,Go,Python,incorrect,26
codenet,llamafile_phi3,controlled_md,Go,Python,runtime,97
codenet,llamafile_phi3,controlled_md,Go,Python,success,53
codenet,llamafile_phi3,controlled_md,Go,Python,unicode error,4
codenet,llamafile_phi3,controlled_md,Go,Rust,compile,193
codenet,llamafile_phi3,controlled_md,Go,Rust,incorrect,3
codenet,llamafile_phi3,controlled_md,Go,Rust,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,C#,compile,100
codenet,llamafile_phi3,controlled_md,Java,C#,incorrect,39
codenet,llamafile_phi3,controlled_md,Java,C#,runtime,54
codenet,llamafile_phi3,controlled_md,Java,C#,success,3
codenet,llamafile_phi3,controlled_md,Java,C#,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,Go,compile,184
codenet,llamafile_phi3,controlled_md,Java,Go,incorrect,11
codenet,llamafile_phi3,controlled_md,Java,Go,success,1
codenet,llamafile_phi3,controlled_md,Java,Go,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,Python,compile,11
codenet,llamafile_phi3,controlled_md,Java,Python,incorrect,26
codenet,llamafile_phi3,controlled_md,Java,Python,runtime,99
codenet,llamafile_phi3,controlled_md,Java,Python,success,60
codenet,llamafile_phi3,controlled_md,Java,Python,unicode error,4
codenet,llamafile_phi3,controlled_md,Java,Rust,compile,166
codenet,llamafile_phi3,controlled_md,Java,Rust,incorrect,16
codenet,llamafile_phi3,controlled_md,Java,Rust,runtime,13
codenet,llamafile_phi3,controlled_md,Java,Rust,success,1
codenet,llamafile_phi3,controlled_md,Java,Rust,unicode error,4
codenet,llamafile_phi3,controlled_md,Python,C#,compile,68
codenet,llamafile_phi3,controlled_md,Python,C#,incorrect,49
codenet,llamafile_phi3,controlled_md,Python,C#,runtime,17
codenet,llamafile_phi3,controlled_md,Python,C#,success,65
codenet,llamafile_phi3,controlled_md,Python,C#,unicode error,1
codenet,llamafile_phi3,controlled_md,Python,Go,compile,187
codenet,llamafile_phi3,controlled_md,Python,Go,incorrect,9
codenet,llamafile_phi3,controlled_md,Python,Go,runtime,2
codenet,llamafile_phi3,controlled_md,Python,Go,success,1
codenet,llamafile_phi3,controlled_md,Python,Go,unicode error,1
codenet,llamafile_phi3,controlled_md,Python,Java,compile,83
codenet,llamafile_phi3,controlled_md,Python,Java,incorrect,16
codenet,llamafile_phi3,controlled_md,Python,Java,runtime,44
codenet,llamafile_phi3,controlled_md,Python,Java,success,56
codenet,llamafile_phi3,controlled_md,Python,Java,unicode error,1
codenet,llamafile_phi3,controlled_md,Python,Rust,compile,156
codenet,llamafile_phi3,controlled_md,Python,Rust,incorrect,13
codenet,llamafile_phi3,controlled_md,Python,Rust,runtime,5
codenet,llamafile_phi3,controlled_md,Python,Rust,success,25
codenet,llamafile_phi3,controlled_md,Python,Rust,unicode error,1
avatar,llamafile_phi3,controlled_md,Java,C#,compile,124
avatar,llamafile_phi3,controlled_md,Java,C#,incorrect,29
avatar,llamafile_phi3,controlled_md,Java,C#,runtime,91
avatar,llamafile_phi3,controlled_md,Java,C#,success,3
avatar,llamafile_phi3,controlled_md,Java,C#,unicode error,2
avatar,llamafile_phi3,controlled_md,Java,Go,compile,240
avatar,llamafile_phi3,controlled_md,Java,Go,incorrect,7
avatar,llamafile_phi3,controlled_md,Java,Go,unicode error,2
avatar,llamafile_phi3,controlled_md,Java,Python,compile,5
avatar,llamafile_phi3,controlled_md,Java,Python,incorrect,40
avatar,llamafile_phi3,controlled_md,Java,Python,runtime,167
avatar,llamafile_phi3,controlled_md,Java,Python,success,35
avatar,llamafile_phi3,controlled_md,Java,Python,unicode error,2
avatar,llamafile_phi3,controlled_md,Java,Rust,compile,234
avatar,llamafile_phi3,controlled_md,Java,Rust,incorrect,10
avatar,llamafile_phi3,controlled_md,Java,Rust,runtime,3
avatar,llamafile_phi3,controlled_md,Java,Rust,unicode error,2
avatar,llamafile_phi3,controlled_md,Python,C#,compile,132
avatar,llamafile_phi3,controlled_md,Python,C#,incorrect,61
avatar,llamafile_phi3,controlled_md,Python,C#,runtime,33
avatar,llamafile_phi3,controlled_md,Python,C#,success,23
avatar,llamafile_phi3,controlled_md,Python,C#,unicode error,1
avatar,llamafile_phi3,controlled_md,Python,Go,compile,240
avatar,llamafile_phi3,controlled_md,Python,Go,incorrect,7
avatar,llamafile_phi3,controlled_md,Python,Go,runtime,2
avatar,llamafile_phi3,controlled_md,Python,Go,unicode error,1
avatar,llamafile_phi3,controlled_md,Python,Java,compile,122
avatar,llamafile_phi3,controlled_md,Python,Java,incorrect,46
avatar,llamafile_phi3,controlled_md,Python,Java,runtime,45
avatar,llamafile_phi3,controlled_md,Python,Java,success,36
avatar,llamafile_phi3,controlled_md,Python,Java,unicode error,1
avatar,llamafile_phi3,controlled_md,Python,Rust,compile,238
avatar,llamafile_phi3,controlled_md,Python,Rust,incorrect,6
avatar,llamafile_phi3,controlled_md,Python,Rust,runtime,4
avatar,llamafile_phi3,controlled_md,Python,Rust,success,1
avatar,llamafile_phi3,controlled_md,Python,Rust,unicode error,1
bithacks,llamafile_phi3,controlled_md,Python,C#,compile,6
bithacks,llamafile_phi3,controlled_md,Python,C#,incorrect,6
bithacks,llamafile_phi3,controlled_md,Python,C#,runtime,2
bithacks,llamafile_phi3,controlled_md,Python,Go,compile,13
bithacks,llamafile_phi3,controlled_md,Python,Go,incorrect,1
bithacks,llamafile_phi3,controlled_md,Python,Java,compile,9
bithacks,llamafile_phi3,controlled_md,Python,Java,success,4
bithacks,llamafile_phi3,controlled_md,Python,Java,unicode error,1
bithacks,llamafile_phi3,controlled_md,Python,Rust,compile,13
bithacks,llamafile_phi3,controlled_md,Python,Rust,runtime,1
codenet,ollama_llama3-8b,controlled_md,Go,C#,compile,185
codenet,ollama_llama3-8b,controlled_md,Go,C#,incorrect,3
codenet,ollama_llama3-8b,controlled_md,Go,C#,runtime,8
codenet,ollama_llama3-8b,controlled_md,Go,C#,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Go,Java,compile,171
codenet,ollama_llama3-8b,controlled_md,Go,Java,incorrect,1
codenet,ollama_llama3-8b,controlled_md,Go,Java,runtime,6
codenet,ollama_llama3-8b,controlled_md,Go,Java,success,18
codenet,ollama_llama3-8b,controlled_md,Go,Java,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Go,Python,compile,111
codenet,ollama_llama3-8b,controlled_md,Go,Python,incorrect,8
codenet,ollama_llama3-8b,controlled_md,Go,Python,runtime,25
codenet,ollama_llama3-8b,controlled_md,Go,Python,success,52
codenet,ollama_llama3-8b,controlled_md,Go,Python,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Go,Rust,compile,156
codenet,ollama_llama3-8b,controlled_md,Go,Rust,incorrect,10
codenet,ollama_llama3-8b,controlled_md,Go,Rust,runtime,18
codenet,ollama_llama3-8b,controlled_md,Go,Rust,success,12
codenet,ollama_llama3-8b,controlled_md,Go,Rust,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Java,C#,compile,195
codenet,ollama_llama3-8b,controlled_md,Java,C#,incorrect,2
codenet,ollama_llama3-8b,controlled_md,Java,C#,unicode error,3
codenet,ollama_llama3-8b,controlled_md,Java,Go,compile,186
codenet,ollama_llama3-8b,controlled_md,Java,Go,incorrect,6
codenet,ollama_llama3-8b,controlled_md,Java,Go,runtime,1
codenet,ollama_llama3-8b,controlled_md,Java,Go,success,3
codenet,ollama_llama3-8b,controlled_md,Java,Go,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Java,Python,compile,93
codenet,ollama_llama3-8b,controlled_md,Java,Python,incorrect,11
codenet,ollama_llama3-8b,controlled_md,Java,Python,runtime,57
codenet,ollama_llama3-8b,controlled_md,Java,Python,success,35
codenet,ollama_llama3-8b,controlled_md,Java,Python,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Java,Rust,compile,162
codenet,ollama_llama3-8b,controlled_md,Java,Rust,incorrect,5
codenet,ollama_llama3-8b,controlled_md,Java,Rust,runtime,11
codenet,ollama_llama3-8b,controlled_md,Java,Rust,success,18
codenet,ollama_llama3-8b,controlled_md,Java,Rust,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,C#,compile,69
codenet,ollama_llama3-8b,controlled_md,Python,C#,incorrect,22
codenet,ollama_llama3-8b,controlled_md,Python,C#,runtime,18
codenet,ollama_llama3-8b,controlled_md,Python,C#,success,87
codenet,ollama_llama3-8b,controlled_md,Python,C#,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,Go,compile,178
codenet,ollama_llama3-8b,controlled_md,Python,Go,incorrect,3
codenet,ollama_llama3-8b,controlled_md,Python,Go,runtime,7
codenet,ollama_llama3-8b,controlled_md,Python,Go,success,8
codenet,ollama_llama3-8b,controlled_md,Python,Go,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,Java,compile,100
codenet,ollama_llama3-8b,controlled_md,Python,Java,incorrect,12
codenet,ollama_llama3-8b,controlled_md,Python,Java,runtime,20
codenet,ollama_llama3-8b,controlled_md,Python,Java,success,64
codenet,ollama_llama3-8b,controlled_md,Python,Java,unicode error,4
codenet,ollama_llama3-8b,controlled_md,Python,Rust,compile,107
codenet,ollama_llama3-8b,controlled_md,Python,Rust,incorrect,17
codenet,ollama_llama3-8b,controlled_md,Python,Rust,runtime,12
codenet,ollama_llama3-8b,controlled_md,Python,Rust,success,60
codenet,ollama_llama3-8b,controlled_md,Python,Rust,unicode error,4
avatar,ollama_llama3-8b,controlled_md,Java,C#,compile,202
avatar,ollama_llama3-8b,controlled_md,Java,C#,incorrect,2
avatar,ollama_llama3-8b,controlled_md,Java,C#,runtime,23
avatar,ollama_llama3-8b,controlled_md,Java,C#,success,4
avatar,ollama_llama3-8b,controlled_md,Java,C#,unicode error,18
avatar,ollama_llama3-8b,controlled_md,Java,Go,compile,209
avatar,ollama_llama3-8b,controlled_md,Java,Go,incorrect,10
avatar,ollama_llama3-8b,controlled_md,Java,Go,runtime,2
avatar,ollama_llama3-8b,controlled_md,Java,Go,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Java,Python,compile,145
avatar,ollama_llama3-8b,controlled_md,Java,Python,incorrect,7
avatar,ollama_llama3-8b,controlled_md,Java,Python,runtime,42
avatar,ollama_llama3-8b,controlled_md,Java,Python,success,27
avatar,ollama_llama3-8b,controlled_md,Java,Python,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Java,Rust,compile,210
avatar,ollama_llama3-8b,controlled_md,Java,Rust,incorrect,3
avatar,ollama_llama3-8b,controlled_md,Java,Rust,runtime,6
avatar,ollama_llama3-8b,controlled_md,Java,Rust,success,2
avatar,ollama_llama3-8b,controlled_md,Java,Rust,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,C#,compile,150
avatar,ollama_llama3-8b,controlled_md,Python,C#,incorrect,26
avatar,ollama_llama3-8b,controlled_md,Python,C#,runtime,10
avatar,ollama_llama3-8b,controlled_md,Python,C#,success,36
avatar,ollama_llama3-8b,controlled_md,Python,C#,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,Go,compile,211
avatar,ollama_llama3-8b,controlled_md,Python,Go,incorrect,6
avatar,ollama_llama3-8b,controlled_md,Python,Go,runtime,3
avatar,ollama_llama3-8b,controlled_md,Python,Go,success,2
avatar,ollama_llama3-8b,controlled_md,Python,Go,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,Java,compile,134
avatar,ollama_llama3-8b,controlled_md,Python,Java,incorrect,30
avatar,ollama_llama3-8b,controlled_md,Python,Java,runtime,28
avatar,ollama_llama3-8b,controlled_md,Python,Java,success,30
avatar,ollama_llama3-8b,controlled_md,Python,Java,unicode error,28
avatar,ollama_llama3-8b,controlled_md,Python,Rust,compile,179
avatar,ollama_llama3-8b,controlled_md,Python,Rust,incorrect,24
avatar,ollama_llama3-8b,controlled_md,Python,Rust,runtime,11
avatar,ollama_llama3-8b,controlled_md,Python,Rust,success,8
avatar,ollama_llama3-8b,controlled_md,Python,Rust,unicode error,28
bithacks,ollama_llama3-8b,controlled_md,Python,C#,compile,8
bithacks,ollama_llama3-8b,controlled_md,Python,C#,incorrect,4
bithacks,ollama_llama3-8b,controlled_md,Python,C#,success,1
bithacks,ollama_llama3-8b,controlled_md,Python,C#,unicode error,1
bithacks,ollama_llama3-8b,controlled_md,Python,Go,compile,12
bithacks,ollama_llama3-8b,controlled_md,Python,Go,incorrect,1
bithacks,ollama_llama3-8b,controlled_md,Python,Go,unicode error,1
bithacks,ollama_llama3-8b,controlled_md,Python,Java,compile,8
bithacks,ollama_llama3-8b,controlled_md,Python,Java,incorrect,1
bithacks,ollama_llama3-8b,controlled_md,Python,Java,runtime,1
bithacks,ollama_llama3-8b,controlled_md,Python,Java,success,3
bithacks,ollama_llama3-8b,controlled_md,Python,Java,unicode error,1
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,compile,9
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,incorrect,1
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,runtime,2
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,success,1
bithacks,ollama_llama3-8b,controlled_md,Python,Rust,unicode error,1
codenet,llamafile_codestral,controlled_md,Go,C#,compile,85
codenet,llamafile_codestral,controlled_md,Go,C#,incorrect,4
codenet,llamafile_codestral,controlled_md,Go,C#,runtime,53
codenet,llamafile_codestral,controlled_md,Go,C#,success,54
codenet,llamafile_codestral,controlled_md,Go,C#,unicode error,4
codenet,llamafile_codestral,controlled_md,Go,Java,compile,116
codenet,llamafile_codestral,controlled_md,Go,Java,incorrect,4
codenet,llamafile_codestral,controlled_md,Go,Java,runtime,3
codenet,llamafile_codestral,controlled_md,Go,Java,success,73
codenet,llamafile_codestral,controlled_md,Go,Java,unicode error,4
codenet,llamafile_codestral,controlled_md,Go,Python,compile,126
codenet,llamafile_codestral,controlled_md,Go,Python,incorrect,2
codenet,llamafile_codestral,controlled_md,Go,Python,runtime,23
codenet,llamafile_codestral,controlled_md,Go,Python,success,45
codenet,llamafile_codestral,controlled_md,Go,Python,unicode error,4
codenet,llamafile_codestral,controlled_md,Go,Rust,compile,127
codenet,llamafile_codestral,controlled_md,Go,Rust,incorrect,4
codenet,llamafile_codestral,controlled_md,Go,Rust,runtime,24
codenet,llamafile_codestral,controlled_md,Go,Rust,success,41
codenet,llamafile_codestral,controlled_md,Go,Rust,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,C#,compile,118
codenet,llamafile_codestral,controlled_md,Java,C#,incorrect,4
codenet,llamafile_codestral,controlled_md,Java,C#,runtime,35
codenet,llamafile_codestral,controlled_md,Java,C#,success,39
codenet,llamafile_codestral,controlled_md,Java,C#,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,Go,compile,157
codenet,llamafile_codestral,controlled_md,Java,Go,incorrect,8
codenet,llamafile_codestral,controlled_md,Java,Go,runtime,1
codenet,llamafile_codestral,controlled_md,Java,Go,success,30
codenet,llamafile_codestral,controlled_md,Java,Go,unicode error,4
codenet,llamafile_codestral,controlled_md,Java,Python,compile,155
