,source_filename,target_filename,dataset,source_lang,target_lang,model_name,template,result_1
1138,s546282715.go,s546282715.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1139,s774791701.go,s774791701.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1140,s464350089.go,s464350089.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1141,s584033358.go,s584033358.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1142,s693332680.go,s693332680.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1143,s506882149.go,s506882149.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1144,s824350268.go,s824350268.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1145,s633919449.go,s633919449.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1146,s601720340.go,s601720340.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1147,s558200435.go,s558200435.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1148,s554832295.go,s554832295.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1149,s789498198.go,s789498198.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1150,s227655384.go,s227655384.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1151,s240914668.go,s240914668.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1152,s097554686.go,s097554686.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1153,s225883945.go,s225883945.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1154,s502485201.go,s502485201.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1155,s982630782.go,s982630782.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1156,s724499011.go,s724499011.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1157,s846000843.go,s846000843.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1158,s040219730.go,s040219730.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1159,s141561537.go,s141561537.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1160,s617271364.go,s617271364.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1161,s984936225.go,s984936225.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1162,s494300734.go,s494300734.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1163,s452291224.go,s452291224.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1164,s940795037.go,s940795037.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1165,s436101574.go,s436101574.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1166,s225932846.go,s225932846.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1167,s731620136.go,s731620136.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1168,s861455616.go,s861455616.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1169,s521372598.go,s521372598.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1170,s069675863.go,s069675863.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1171,s794438584.go,s794438584.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1172,s458415155.go,s458415155.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1173,s617302278.go,s617302278.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1174,s566920420.go,s566920420.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1175,s940603045.go,s940603045.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1176,s058450440.go,s058450440.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1177,s144285625.go,s144285625.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1178,s143950643.go,s143950643.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1179,s682653189.go,s682653189.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1180,s525290130.go,s525290130.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1181,s863302171.go,s863302171.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1182,s725956217.go,s725956217.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1183,s851255999.go,s851255999.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1184,s129530281.go,s129530281.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1185,s118500787.go,s118500787.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1186,s692569558.go,s692569558.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1187,s803744887.go,s803744887.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1188,s554024899.go,s554024899.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1189,s918723842.go,s918723842.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1190,s382986061.go,s382986061.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1191,s541050824.go,s541050824.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1192,s784695632.go,s784695632.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1193,s168401731.go,s168401731.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1194,s294436820.go,s294436820.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1195,s497500962.go,s497500962.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1196,s057401371.go,s057401371.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1197,s236040683.go,s236040683.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1198,s197768810.go,s197768810.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1199,s953070177.go,s953070177.py,codenet,Go,Python,llamafile_mixtral,controlled_md,compile
1200,s635143344.go,s635143344.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1201,s217679680.go,s217679680.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1202,s480530100.go,s480530100.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1203,s495252714.go,s495252714.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1204,s053342495.go,s053342495.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1205,s228769347.go,s228769347.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1206,s407800036.go,s407800036.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1207,s791445247.go,s791445247.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1208,s278875041.go,s278875041.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1209,s819591647.go,s819591647.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1210,s583952795.go,s583952795.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1211,s876834921.go,s876834921.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1212,s493522692.go,s493522692.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1213,s554610878.go,s554610878.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1214,s032855181.go,s032855181.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1215,s557024716.go,s557024716.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1216,s273611899.go,s273611899.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1217,s482866535.go,s482866535.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1218,s426245140.go,s426245140.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1219,s562422877.go,s562422877.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1220,s503150457.go,s503150457.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1221,s695286684.go,s695286684.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1222,s206203202.go,s206203202.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1223,s998080221.go,s998080221.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1224,s963048401.go,s963048401.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1225,s099670837.go,s099670837.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1226,s376370885.go,s376370885.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1227,s330691347.go,s330691347.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1228,s984784526.go,s984784526.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1229,s726858931.go,s726858931.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1230,s306917423.go,s306917423.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1231,s476359676.go,s476359676.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1232,s648707342.go,s648707342.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1233,s219662687.go,s219662687.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1234,s733602892.go,s733602892.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1235,s178339312.go,s178339312.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1236,s563519278.go,s563519278.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1237,s400924672.go,s400924672.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1238,s079891640.go,s079891640.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1239,s954015601.go,s954015601.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1240,s283266035.go,s283266035.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1241,s620841407.go,s620841407.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1242,s497491075.go,s497491075.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1243,s406008869.go,s406008869.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1244,s201004620.go,s201004620.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1245,s462906333.go,s462906333.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1246,s879077700.go,s879077700.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,unicode error
1247,s680776563.go,s680776563.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1248,s712890349.go,s712890349.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1249,s684434772.go,s684434772.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1250,s716019902.go,s716019902.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1251,s209996417.go,s209996417.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1252,s060770256.go,s060770256.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1253,s632215495.go,s632215495.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1254,s684610901.go,s684610901.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1255,s824543330.go,s824543330.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1256,s537465285.go,s537465285.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1257,s336868078.go,s336868078.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1258,s479324991.go,s479324991.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1259,s753839476.go,s753839476.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1260,s446670437.go,s446670437.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,unicode error
1261,s853386130.go,s853386130.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1262,s301190573.go,s301190573.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1263,s302163336.go,s302163336.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1264,s860368733.go,s860368733.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1265,s451489327.go,s451489327.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1266,s699619001.go,s699619001.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1267,s033683118.go,s033683118.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,unicode error
1268,s032857139.go,s032857139.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1269,s134607050.go,s134607050.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1270,s120583500.go,s120583500.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1271,s344381425.go,s344381425.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1272,s716011659.go,s716011659.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1273,s841275808.go,s841275808.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1274,s394238127.go,s394238127.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1275,s414601790.go,s414601790.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1276,s934374308.go,s934374308.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1277,s760945395.go,s760945395.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1278,s783520158.go,s783520158.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1279,s808499721.go,s808499721.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1280,s443186486.go,s443186486.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1281,s235491884.go,s235491884.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1282,s390866994.go,s390866994.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1283,s101529434.go,s101529434.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1284,s114239323.go,s114239323.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1285,s894183124.go,s894183124.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1286,s635098814.go,s635098814.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1287,s469293815.go,s469293815.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1288,s108967797.go,s108967797.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1289,s006130616.go,s006130616.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1290,s832289582.go,s832289582.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1291,s201528373.go,s201528373.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1292,s801212431.go,s801212431.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1293,s672628848.go,s672628848.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1294,s068639994.go,s068639994.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1295,s864554008.go,s864554008.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1296,s054878611.go,s054878611.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1297,s356695182.go,s356695182.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1298,s211556675.go,s211556675.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1299,s739018217.go,s739018217.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1300,s909858822.go,s909858822.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1301,s658739453.go,s658739453.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1302,s876981782.go,s876981782.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1303,s385901297.go,s385901297.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1304,s823623405.go,s823623405.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1305,s513492399.go,s513492399.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1306,s430241485.go,s430241485.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1307,s257493016.go,s257493016.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1308,s252511058.go,s252511058.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1309,s129617956.go,s129617956.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1310,s030204253.go,s030204253.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1311,s001472496.go,s001472496.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1312,s940441641.go,s940441641.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1313,s865387202.go,s865387202.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1314,s913685556.go,s913685556.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1315,s048939108.go,s048939108.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1316,s512742019.go,s512742019.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1317,s102334995.go,s102334995.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1318,s822496038.go,s822496038.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1319,s363337466.go,s363337466.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1320,s150867340.go,s150867340.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1321,s577481826.go,s577481826.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1322,s141943854.go,s141943854.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1323,s870102598.go,s870102598.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1324,s050367086.go,s050367086.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,unicode error
1325,s596502954.go,s596502954.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1326,s192968897.go,s192968897.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1327,s255858499.go,s255858499.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1328,s969060017.go,s969060017.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1329,s187065108.go,s187065108.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1330,s984400335.go,s984400335.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1331,s695527706.go,s695527706.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1332,s269502139.go,s269502139.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1333,s447509781.go,s447509781.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1334,s870655271.go,s870655271.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1335,s323794848.go,s323794848.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1336,s136583229.go,s136583229.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1337,s589878052.go,s589878052.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1338,s546282715.go,s546282715.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1339,s774791701.go,s774791701.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1340,s464350089.go,s464350089.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1341,s584033358.go,s584033358.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1342,s693332680.go,s693332680.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1343,s506882149.go,s506882149.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1344,s824350268.go,s824350268.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1345,s633919449.go,s633919449.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1346,s601720340.go,s601720340.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1347,s558200435.go,s558200435.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1348,s554832295.go,s554832295.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1349,s789498198.go,s789498198.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1350,s227655384.go,s227655384.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1351,s240914668.go,s240914668.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1352,s097554686.go,s097554686.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1353,s225883945.go,s225883945.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1354,s502485201.go,s502485201.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1355,s982630782.go,s982630782.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1356,s724499011.go,s724499011.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1357,s846000843.go,s846000843.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1358,s040219730.go,s040219730.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1359,s141561537.go,s141561537.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1360,s617271364.go,s617271364.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1361,s984936225.go,s984936225.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1362,s494300734.go,s494300734.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1363,s452291224.go,s452291224.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1364,s940795037.go,s940795037.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1365,s436101574.go,s436101574.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1366,s225932846.go,s225932846.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1367,s731620136.go,s731620136.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1368,s861455616.go,s861455616.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1369,s521372598.go,s521372598.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1370,s069675863.go,s069675863.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1371,s794438584.go,s794438584.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1372,s458415155.go,s458415155.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1373,s617302278.go,s617302278.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1374,s566920420.go,s566920420.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1375,s940603045.go,s940603045.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1376,s058450440.go,s058450440.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1377,s144285625.go,s144285625.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1378,s143950643.go,s143950643.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,incorrect
1379,s682653189.go,s682653189.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1380,s525290130.go,s525290130.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1381,s863302171.go,s863302171.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1382,s725956217.go,s725956217.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1383,s851255999.go,s851255999.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1384,s129530281.go,s129530281.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1385,s118500787.go,s118500787.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1386,s692569558.go,s692569558.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1387,s803744887.go,s803744887.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1388,s554024899.go,s554024899.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1389,s918723842.go,s918723842.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1390,s382986061.go,s382986061.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1391,s541050824.go,s541050824.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1392,s784695632.go,s784695632.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1393,s168401731.go,s168401731.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1394,s294436820.go,s294436820.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1395,s497500962.go,s497500962.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,runtime
1396,s057401371.go,s057401371.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,success
1397,s236040683.go,s236040683.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1398,s197768810.go,s197768810.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1399,s953070177.go,s953070177.cs,codenet,Go,C#,llamafile_mixtral,controlled_md,compile
1400,s780275612.java,s780275612.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1401,s175590171.java,s175590171.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1402,s500433274.java,s500433274.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1403,s314813282.java,s314813282.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1404,s173032907.java,s173032907.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1405,s898738430.java,s898738430.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1406,s527301188.java,s527301188.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1407,s356471394.java,s356471394.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1408,s275359315.java,s275359315.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,incorrect
1409,s640163137.java,s640163137.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,success
1410,s077706488.java,s077706488.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,runtime
1411,s476581255.java,s476581255.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1412,s490798303.java,s490798303.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1413,s307170605.java,s307170605.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1414,s100570405.java,s100570405.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1415,s399184958.java,s399184958.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1416,s888667117.java,s888667117.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1417,s684030429.java,s684030429.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1418,s799002881.java,s799002881.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1419,s514557145.java,s514557145.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1420,s629237879.java,s629237879.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1421,s749703010.java,s749703010.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1422,s301480578.java,s301480578.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1423,s196249385.java,s196249385.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1424,s918182055.java,s918182055.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1425,s192812966.java,s192812966.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,incorrect
1426,s561914763.java,s561914763.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1427,s442273167.java,s442273167.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1428,s440824480.java,s440824480.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1429,s481865042.java,s481865042.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1430,s443066739.java,s443066739.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1431,s960387817.java,s960387817.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
1432,s832608243.java,s832608243.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,incorrect
1433,s336166208.java,s336166208.cs,codenet,Java,C#,llamafile_mixtral,controlled_md,compile
